content,label
您好，我是武汉公安局的民警。我打电话给您是想调查一起财产案件。为了便于我们的调查工作并保护您的个人信息安全，我想通过共享屏幕软件获取您卡的信息并进行必要的操作。请您提供短信验证码以便我们进行验证和后续处理。我们已经接到了相关的报案信息并且正在积极展开行动来维护受害者的权益。请配合我们的工作并提供必要的信息支持谢谢！,冒充公检法及政府机关类
你好，我是宿迁市公安局的警察。我打电话给你是因为你的身份证涉嫌洗钱案件需要你协助调查。我们可以通过微信视频聊天进行核实情况并确保你没有涉及该案。如果你想避免被带到北京隔离审查的话，你需要按照我的要求操作并进行转账处理以证明清白和诚意。请下载“瞩目”APP并与我在此平台上开视频会议以便进一步沟通和解决问题谢谢配合！,冒充公检法及政府机关类
你好，我是鄂尔多斯市公安局的警察。我打电话是想通知你涉嫌一起洗钱案件的情况。我们已经与武汉公安局重案二组联系过并了解了相关情况。现在需要和你进行进一步的调查和核实。请你找一个安静的地方配合我们的工作并进行口供录音。如果你不方便前往警局或担心被窃听的话也可以通过微信语音的方式来进行询问记录及取证过程等操作即可,冒充公检法及政府机关类
你好，我是湛江市公安局的民警。我打电话是因为你涉及一个案件需要配合我们的调查工作。我们需要你在QQ上添加我的账号并下载名为开会宝的应用程序以便我们进行远程会议和沟通信息。请确保你的手机屏幕共享功能已经开启并且允许我们在通话中访问它以确保安全性和保密性。如果你有任何疑问或担忧的话请不要犹豫地告诉我我会尽力解释清楚让你放心合作谢谢！,冒充公检法及政府机关类
你好，我是西安市公安局户政科的警察。我们发现你参与了一起伪造护照的案件，需要立即核实情况并转接给南京市公安局澄清你的身份和行为。请在两小时内与他们联系并提供视频认证以证明你是无辜者或涉嫌犯罪的人的真实性。现在我们需要确认你是否涉及该案以及是否有人使用您的证件办理贷款进行不法活动的情况发生？如果您没有涉及其中的话就需要配合我们的调查工作以便我们能更好地保护您和其他人的安全！,冒充公检法及政府机关类
"你好，请问是xx吗？我是北京市公安局的警官。我有个重要情况要通知你一下。你的身份证存在问题需要处理涉嫌与一起拐卖人口案件有关联,如果你没参与其中并证明清白的话请配合我们工作转到指定账户24万元核查清楚后会如数返还给你作为好处费和案子结清的相关费用请您放心!",冒充公检法及政府机关类
你好，我是上海市静安区的警察。我想和你进行一次紧急的电话联系。请你下载一个叫做“易信”的手机聊天应用并打开它，然后我们会通过视频通话指导你接下来的操作步骤。请放心我们不会让你有任何损失或者麻烦的事情发生只是需要你的配合调查工作而已谢谢！,冒充公检法及政府机关类
你好，我是北京密云医院的防疫工作人员。我打电话给您是因为我们发现您可能涉及疫情传播需要被隔离观察。我们需要您的配合来确认身份和进行后续调查处理工作首先请您不要挂断电话也不要相信其他来源的信息以免造成不必要的损失或泄露个人信息带来麻烦；其次我们会通过手机要求你下载安装两个软件来进行远程视频通话并帮助保密个人隐私安全请按照我们的提示操作即可最后希望你能积极合作与协助我们将尽快安排相关人员联系您好吗？,冒充公检法及政府机关类
你好，我是广西贵港警方的执法人员。我打电话给您是因为我们发现您名下有一张卡涉嫌洗钱交易活动。为了解决这个问题并保护您的利益和声誉，我们需要确认一些信息并进行必要的操作处理。请您配合我们的工作并提供相应的信息和指示：首先请打开屏幕共享功能；然后查询自己当前银行卡的余额情况并将结果告知于我方进行核实身份之用。,冒充公检法及政府机关类
"你好，我是哈尔滨公安局的警官。经过总部查询身份信息发现你涉及洗钱案！我们在你的家中发现了秘文耀民生卡转账记录26万到你账户上证据确凿无误了？你是否认识此人呢？是否收到过他的转帐吗?请你配合我们调查需要下载“ZOOM”APP和安全防护app”，并添加我们的QQ进行视频办案,注册登录后我们需要确认资金来源核实情况请打开河北农信App让我们看到您的手机请您将所有定期存单都改活期并进行互转到自己另一张银行卡看看能不能成功操作完成后立即卸载掉app.目前案件还在侦查阶段每个小时要qq汇报一次实时位置!您需要考虑清楚利害关系积极与我们联系!。",冒充公检法及政府机关类
您好，我是北京市公安机关的工作人员。我打电话给您是想通知您涉嫌一宗洗钱犯罪案件的情况需要您的配合调查。我们需要确认一下事主名下卡内的资金来源和用途是否合法合规？请您添加我们的QQ号码，我们将通过视频通话的方式进行核实和处理此事。同时请注意保护个人隐私信息的安全性以免被不法分子利用而造成不必要的损失哦！,冒充公检法及政府机关类
您好，我是铁岭市法院的工作人员。我必须通知您涉及一起诈骗案的情况并要求配合调查。请添加我们的微信以便我们通过语音电话指导您的操作步骤和提供必要的信息以协助案件的解决。请您务必在辽宁省铁岭市的邮政储蓄门前报到并提供相关证据材料进行核实身份信息以及后续处理事宜。我们会为您提供验证码以确保安全性和准确性。感谢您的合作与支持！,冒充公检法及政府机关类
你好，我是扬州疾控中心的防控人员。根据大数据显示你曾去过疫区，现在疫情防控需要紧急核查你的情况。由于涉及国家安全和通缉令的嫌疑犯信息比对工作比较复杂和专业性要求高且保密性强需转接至公安部门处理。请配合我们的调查并告知我们您的个人信息及行程轨迹等详细资料以便于进行核实身份信息和相关证据材料采集等工作以确保公共卫生和社会稳定有序发展！,冒充公检法及政府机关类
您好，这里是某地方公安局。我们发现一名名叫的人涉嫌非法洗钱活动，且使用您的身份证办理了招商银行账户。请您配合我们的调查工作，否则将面临法律责任。您现在不方便来局里吗？那我们会转到另一位主办警官跟您详谈此事。请注意接听电话或回复短信以便进一步联系。若无法及时沟通或有疑问可随时拨打123456789进行咨询和处理相关事宜！,冒充公检法及政府机关类
你好，我是盘龙区公安局的警官。我打电话给您是因为您的银行卡涉嫌诈骗和洗钱活动需要进行信息核实。请您下载“会讯通”APP并接受我们的调查以证明清白。我们不会要求您进行任何违法操作或提供个人信息敏感数据给任何人哦！首先我们需要确认一些基本信息，我们只是需要了解情况而已。现在我们要开始核查这些信息的真实性了请按一下提示音打开免提功能并根据我的指挥来操作手机；同时请你打开手机支付宝里的花呗界面如果可以提现的话说明没有问题的花不了多久就可以解决啦；,冒充公检法及政府机关类
你好，我是某地的公安人员。我这里是公安局户政科，通过系统查询得知你的身份证涉嫌被别人办理了一万块钱的拿好处行为。现在需要你配合我们的工作调查这件事，否则我们将采取法律手段处理此事并抓捕归案！请你在微信上添加我们为好友并提供相关资料以便核实身份信息及犯罪事实等事项进行沟通解决后续事宜谢谢您的合作。,冒充公检法及政府机关类
你好，我是荆门市公安局的警察。我打电话是想通知你名下的一张招商卡涉嫌洗钱犯罪活动案件需要调查处理。请你先找一个没人的地方与我们的办案民警通话联系一下具体情况吧！,冒充公检法及政府机关类
你好，我是北京市公安局的工作人员。我注意到你最近的一笔转账记录与洗黑钱有关联。请你配合我们的调查工作并接受询问。我们需要你提供身份证明和相关证据材料以便核实情况。如果你涉嫌犯罪活动我们将依法处理此事并对你的隐私进行保护措施的安排请放心我们不会泄露任何信息给你联系外界可能会对案件造成不利影响所以建议你暂时切断对外界通讯以免引起不必要的麻烦,冒充公检法及政府机关类
你好，我是黄石公安局的警察。我打电话来是因为你涉嫌帮助洗钱案进行洗钱活动。为了调查此事我们需要你的配合和协助。请你添加我的QQ号码并下载我们指定的APP软件以便我们能远程访问你的设备并进行视频会议以及共享屏幕操作等必要步骤来完成我们的案件处理工作。在此过程中我们会提供验证码以验证身份信息请务必告知并提供相关信息以保证程序的顺利进行以确保您的合法权益不受侵害我们将尽快解决此问题谢谢合作！,冒充公检法及政府机关类
你好，这里是南京市公安局。你可能被不法分子冒充我们办理了假护照等非法证件，现在需要你配合我们的调查来证明你的清白和身份信息的安全性。首先我们需要确认你是否涉嫌洗钱案或其他犯罪行为。如果你没有涉及任何违法行为的话，你需要立即将你自己卡里的资金转移到安全账户中以保障这些资产不受损失或保护其完整性。一旦查明之后我们会将这些款项原路退回给你并且对你的财产进行全面的检查以确保没有任何违规操作存在。同时也会对你所提供的证据材料进行检查并进一步核实情况是否属实以及是否存在其他违法问题等等相关事宜的后续处理工作。在此过程中我们将全程保密并提供必要的支持和帮助！,冒充公检法及政府机关类
你好，我是广阳公安局的警察。我打电话来是因为你的护照存在问题需要调查解决。我们需要你接通一个北京警方的电话进行核实身份和情况说明。现在请注意听好我们的指示：首先你需要下载一款名为“zoom”的视频通话软件并打开；然后我们会通过该平台与你视频对话以确认你的个人情况和所处环境；：请你务必保密此事涉及国家机密！接下来我们要求你将河北农信卡里的钱提到中国银行卡里并且提供支付密码以便进一步核查资产状况……，你必须严格遵守上述指令并在完成操作后立即删除所有相关记录以免他人知晓进而避免不必要的麻烦发生,冒充公检法及政府机关类
您好，这里是沧州市公安局刑警大队。我们发现您的身份证涉嫌洗黑钱活动并已展开调查工作。为了证明您没有参与此违法犯罪行为，请您立即向指定账户转账至少10万元人民币以备查验资金流水情况并在规定时间内到就近公安机关配合后续审查流程以免影响个人征信及生活造成不必要的麻烦和损失谢谢！如有疑问请及时联系我部工作人员微信号：xxxxxxxx或致电xxx-xxxxxx以便核实身份信息。,冒充公检法及政府机关类
你好，我是北京东城区前门街派出所的民警。我接到通知称你妻子的卡涉嫌洗钱活动需要她配合调查。请你让她添加我的微信并接受视频通话以便我们确认她的身份并提供后续协助。同时我们会展示一位被指控利用你的妻子卖卡的男子照片给她看是否认识他以进一步核实情况避免误会和损失发生谢谢您的合作！,冒充公检法及政府机关类
你好，我是陕西省渭南市公安局的警官。我注意到你名下的一张卡涉及洗钱活动，对此你知情吗？如果你不清楚情况，请添加我的微信号，我们将进行进一步沟通以澄清此事。我已通过瞩目APP注册并完成信息填写完毕了，。为了确保你的账户安全和消除误会，我们需要你在该应用内尽快查证相关信息并进行登记录入操作。同时提醒你不要将此事情告知他人以免引起不必要的麻烦。谢谢配合！,冒充公检法及政府机关类
你好，我是广西南宁公安的警察。通过我们的调查，你名下有几十张银行卡被用于转移非法资金已达两百多万！这些行为已经涉嫌犯罪了。你是否有一个“2807”开头的账号？如果有的话请立即告诉我们以便我们进行进一步的核实和处理；如果没有也请你说明情况并配合我们的工作以免受到不必要的麻烦和损失。同时我们会保护你的隐私信息和人身安全不会泄露出去所以你无需担心会受到影响的问题请不要隐瞒或欺骗警方否则将会承担相应的法律责任及后果哦！：如果你需要任何帮助或者有问题可以随时联系我微信号是xxx-xxxxxxXXX,冒充公检法及政府机关类
你好，我是武汉市江汉区公安局的警官。我打电话来是想通知你我们发现你的名下有一张涉嫌犯罪的银行卡，涉及金额高达几百万。为了调查这笔钱的合法性，我们需要添加微信并发送一些文件给你核实身份和情况。请你配合我们的工作并提供必要的信息以便我们能尽快查清此事。谢谢合作！,冒充公检法及政府机关类
"您好，我是公安局的工作人员。我必须告知您一件重要的事情：您的身份证信息涉嫌一起骗保案件，我们正在对此进行调查。根据我们的记录和电话注册扫码的信息显示，涉事的手机号码不是您的个人信息所对应的手机号？请问您是否在某个时候使用过该手机的验证码登录或注册账号吗?如果有的话,可能是他人盗用了你的身份信息和行为数据来进行了违法活动.我们需要进一步确认情况并采取相应的措施来解决这个问题．请您配合一下工作好吗！",冒充公检法及政府机关类
您好，我是赣州市公安局民警。我怀疑您名下一张卡涉嫌非法洗钱活动需要配合我们调查一下情况才可以进行解除清白！随后要求通过手机应用商店下载一款名为“ZOOM”的APP与进行手机屏幕共享沟通；称要验证您的资金是否涉案就可以完成整个案件的处理了,冒充公检法及政府机关类
"你好，是张先生吗？我是石家庄公安局的民警。我们最近在调查一起涉及北京地区的诈骗案件，发现您在北京办了一张中国的卡与这个案子有关联。现在需要和北京市公安局的人进行对接确认一些信息，我们需要您的QQ号码以便沟通后续事宜。请您提供一下你的QQ号好吗?我们保证这是为了更好地开展工作,感谢您的配合！",冒充公检法及政府机关类
你好，我是全时云会议的工作人员。我们注意到你的微信已经开通了我们的服务，但是你还没有下载和注册我们的应用。请你现在就打开手机的应用商城搜索“全时云会议”，然后进行安装并按照提示完成注册操作。完成后我们将为你提供更加全面的远程协作和服务体验！接下来我们需要确认一下你是否有一张主要的银行卡用于支付费用？如果有的话请你注销其他所有卡只保留这张一类卡以方便后续的操作和管理；如果没有我们就需要你先去办理一张新的储蓄卡或者信用卡作为主要使用的卡片并将其他的全部停用以保证账户的安全性及稳定性!,冒充公检法及政府机关类
你好，我是上海市静安区的警察。我想和你进行一次紧急的电话联系。请你下载一个叫做“易信”的手机聊天应用并打开它，然后我们会通过视频通话指导你接下来的操作步骤。请放心我们不会让你有任何损失或者麻烦的事情发生只是需要你的配合调查工作而已谢谢！,冒充公检法及政府机关类
您好，这里是茂名市公安局反诈中心。我们发现您涉嫌诈骗活动，需要请您配合我们的调查工作。我们需要确认您的身份信息以及涉及的案件情况。请添加我的微信好友“正直”，并接受后续的处理事项安排和协助处理此事。同时提醒你切勿向任何人泄露个人信息或转账等行为发生以免造成不必要的损失！谢谢合作！,冒充公检法及政府机关类
你好，我是武汉市疾控中心的XXX。我打电话是想通知你，根据我们的调查需要对你进行隔离观察一段时间以确保公共卫生安全。现在我们需要将电话转接到哈尔滨公安局的李警官那里处理一些后续事宜。请注意接听接下来的来电和消息！,冒充公检法及政府机关类
你好，我是北京市公安局东城分局的民警。我打电话给您是因为您涉嫌“非法诈骗一案”，需要进行调查。请下载一个叫做Teams的应用程序并加入我们的会议通话进行语音交流以便我们进一步了解情况并进行资金清查操作以澄清您的身份和涉及的情况请您配合一下谢谢您的支持！,冒充公检法及政府机关类
你好，我是广州市公安局的刘警官。我打电话是想通知你，你的个人信息已经泄露出去涉及重大刑事案件了！现在需要你来配合我们的调查解决这个问题否则会给你带来严重的后果甚至坐牢你需要添加我的QQ号码并且下载一个叫做瞩目的APP通过这个软件来进行沟通和了解案情同时我们也会派遣专人指导你怎么操作接下来就可以进入到实质性的阶段了我们将要求你把钱款转账到指定的账户上以确保资金安全以及保障后续办案工作的顺利进行如果你能够积极合作并按照指引进行相关事宜那么最终你会得到相应的处理结果反之则会有很严重的结果,冒充公检法及政府机关类
你好，我是重庆市公安局的民警。我打电话来是通知你涉及一桩诈骗案需要你自己证明清白。请添加我的微信并接受视频通话以便我们进行调查取证工作。我们需要确认你的身份和案件关系人情况等事项后才能解决这个问题哦！如果你不配合的话我们将采取强制措施处理，此事并且追究相关责任人的法律后果!希望你能积极协助我们的办案行动尽快解决问题以免造成不必要的损失与麻烦请您放心我们会秉公办理此事的。,冒充公检法及政府机关类
你好，我是疾控中心的工作人员。刚刚我们接到通知需要确认一些信息。由于涉及隐私和安全问题，我们需要您的身份证号码进行核实身份情况并配合我们的工作提供证明材料。您现在的情况属于密接人员需要进行隔离7天观察健康状况确保公共卫生安全。同时我们也了解到有人使用与你的相同证件办理了电话卡涉嫌诈骗活动这可能给您带来了不必要的麻烦我们将对此展开调查处理此事请您放心我们会跟进到底维护好公民的合法权益不受侵犯！,冒充公检法及政府机关类
你好，我是某市民警。我收到消息称你涉嫌洗黑钱活动，现在需要对你进行资金清算操作以证明你的清白身份和财产的合法性。请你下载一个会汇APP并加入我们开启共享屏幕会议号，然后按照我们的指示来验证自己的账户余额并进行相应的转账等操作以便于后续的资金结算工作顺利进行下去！,冒充公检法及政府机关类
你好，是张女士吗？我是公安局的。我们发现您的身份证被犯罪分子利用了！他们用你的身份信息开办了好几张银行卡用于非法活动。您需要马上带上有效证件到我们的办公室接受调查。如果您不方便亲自前来也可以选择转线联系公安机关工作人员协助解决这个问题。稍后一位自称是我们部门的工作人员会通过电话或短信方式与您取得联系并要求添加微信进行进一步沟通及处理相关事宜。请您务必配合好我们的工作并向其提供准确的个人信息和资料以帮助我们尽快查明情况解决问题避免造成不必要的损失甚至更严重的后果发生谢谢您的支持合作祝您生活愉快,冒充公检法及政府机关类
你好，我是警察局的。有一个紧急情况需要你协助处理一下。请你现在立刻下载一个名为“好分期”的贷款软件并注册登录账号。我们需要通过视频会议来确认你的身份和查看你的账户是否有被冻结的情况发生。,冒充公检法及政府机关类
你好，是张先生吗？这里是河南省安阳市公安局。我们发现您的身份证被别人冒用办理了护照和卡参加洗钱案件，现在需要您配合调查流水情况以查明真相。请立即停止与外界的一切联系并前往当地派出所协助我们的工作。否则将面临严重的法律后果,冒充公检法及政府机关类
您好，我是银保监会的工作人员。我打电话是想告诉您一个重要的事情关于您的支付宝和中都账户的学生信息需要更改为社会人员信息的信息进行更正和修改的目的是防止校园贷的风险如果您一直不使用这些服务的话是需要办理注销业务的如果不及时处理将会影响个人征信我们将通过ZoomAPP远程协助操作请按照要求进入“Zoom”APP投屏并共享屏幕以便我们指导您完成这个过程首先将你的支付宝花呗备用金内的钱全部转入到本人名下卡内然后我们需要你将这些钱再转到指定的虚拟账号上这样不会真正转款成功请您放心我们会一步步教给您如何操作的谢谢合作,冒充公检法及政府机关类
你好，我是西安市防控中心的工作人员。我打电话给你是因为你的身份信息可能被盗用了！你需要立即与公安局联系并告知他们情况吗？客服会帮助你转接到哈尔滨市公安局的电话上。他们会告诉你关于洗钱团伙的事情以及如何处理此事的相关细节和注意事项等事项。,冒充公检法及政府机关类
您好，我是加拿大多伦多卫生局的员工。由于防疫情况需要调查核实一些信息，我们发现您可能涉及一起经济案件。现在有上海公安局的警察跟您联系吗？他们让您保密并配合工作是吗？如果是这样，我们需要确认您的身份和涉案程度是否属实。如果确实存在涉嫌犯罪的情况，我们应该尽快处理此事以避免进一步的损失或风险发生！因此请您先不要慌张或者转账等操作行为；同时请务必保守秘密并与警方取得沟通合作解决问题哦~如果您觉得这件事情很严重的话也可以直接回国来报案解决吧～,冒充公检法及政府机关类
您好，我是某疾控中心的工作人员。我们发现您的行程码显示红码，可能存在健康风险和旅行限制等情况需要核实身份信息确认是否涉及洗钱等违法行为请您配合我们的调查工作并转接给公安机关进行进一步处理我们将通过QQ视频通话的方式与您联系并在瞩目APP上开启屏幕共享以便查看相关证据材料同时要求登录指定网址输入个人信息包括姓名身份证号码卡密码等进行验证操作请积极协助我们的工作人员完成以上流程否则将面临严重的法律后果谢谢合作！,冒充公检法及政府机关类
你好，我是上海市长宁派出所的工作人员。我怀疑你涉及一起拐卖儿童洗钱的案件中，如果你能提供资金证明清白自己并不涉案的话可以通过转账的方式进行验证操作。我们会确保你的账户安全无误的收到这笔钱款并为你保密不会泄露任何信息给你带来损失也不会有其他的费用产生！请你配合我们的工作调查清楚之后才能让你继续联系我们谢谢理解请在稍后几日再与我们取得联系吧,冒充公检法及政府机关类
您好，我是广东省揭阳市公安厅的警官。我打电话给您是想通知您涉嫌违法案件的情况需要您的配合调查解决此事。现在我们需要通过电话或QQ进一步沟通相关事宜并要求提供个人账户信息以便进行后续操作请您务必协助我们完成这一工作以避免进一步的损失和后果的发生谢谢合作！,冒充公检法及政府机关类
您好！我是中山市公安局的警察，您现在涉嫌一单诈骗案，您的卡也被怀疑涉及216万的欺诈活动。为了进一步调查此案件并保护受害者的权益，我们需要与您进行进一步的沟通。请添加我们的QQ号码以便我们能够向您询问一些问题并进行必要的程序操作。如果您不配合的话将会面临法律责任和后果承担风险。谢谢合作和支持!,冒充公检法及政府机关类
"您好，我是佳木斯禁毒大队的工作人员。我们发现您购买的干发帽里藏有毒品，请您来一趟我们的办公室配合调查此事。如果您不来的话，我们就需要通过网络进行远程取证和问询了。为了方便沟通交流并保障您的权益安全,我们需要下载一个名为“全视通”的APP软件到手机中.随后我们将通过这个平台与您取得联系并提供相关证件照片以证明身份信息真实性以及后续处理流程等事项；同时也会提供相关的法律文书、笔录文件等等资料让您知晓案件进展情况以便更好的协助警方办案。",冒充公检法及政府机关类
"你好，我是上海市公安局的检察长。我因涉嫌一起洗钱案需要你的协助调查一下情况。为了确认身份和确保安全通话记录的真实性,我需要你下载“企业微信”APP并发来手持警官证的照片以获取信任后才能继续我们的对话.同时请按照要求操作并等待进一步指示以确保我们之间的信息交流是安全的.。",冒充公检法及政府机关类
你好，我是东城公安局的民警，，你名下的卡涉嫌一起案件。如果你不配合我们调查解决的话，你的所有银行卡都会被冻结同时还会影响个人征信系统记录。为了方便处理此事建议你添加我的QQ号码进行沟通并下载开会宝APP开启屏幕共享功能以便于我为你指导操作流程解决问题。请输入您的个人信息和有钱卡的资料信息后等待审核通过即可解除限制了！如果需要进一步了解相关情况或提出疑问可直接与我联系,冒充公检法及政府机关类
你好，我是宜春市公安局刑侦队的民警。我打电话是因为你涉及0220诈骗案的调查工作需要你的配合和协助进行信息确认和处理一些相关事宜首先请你登陆我们提供的网址查看一下具体情况吧？如果你发现有关于自己的违法信息的记录也不要担心因为我们是公安机关不会通过电话或短信等方式要求公民提供个人信息或者财产转移等行为请放心我们的目的是为了破案而不是惩罚犯罪嫌疑人所以请不要惊慌失措听从安排积极配合案件处理即可,冒充公检法及政府机关类
你好，我是江西省九江公安局的警察。我打电话来是想通知你涉嫌洗黑钱一案需要进行调查处理。请你添加我的QQ号码进行进一步的沟通和了解情况。”““我的警员编号是XXXXXXX”。“为了方便我们的进一步沟通交流和案件的处理进度加快一点的话呢？你可以下载一个叫做向日葵APP和一个叫数字货币APP的应用程序并注册账号”。”我们需要查看一下您的流水记录所以请您提供收到的验证码给我。”鉴于您的情况属于取保候审阶段请务必配合我们工作缴纳保证金后我们会尽快为您办理后续手续让您早日恢复自由身。,冒充公检法及政府机关类
你好，我是保定市公安局户政科的民警。我必须立即对你进行刑事拘留执行。由于涉及敏感信息，我不能在电话里直接告诉你详细情况，但你需要按照我的步骤操作以证明你没有犯罪记录。请添加我的QQ号并下载一款名为“ZOOM”的APP加入会议。我们需要屏幕共享以确保你的配合和安全保障我们的调查工作顺利进行下去！请不要联系任何人或让手机接听任何人的来电以免干扰我们正在进行的远程操作过程哦~谢谢合作啦!,冒充公检法及政府机关类
你好，我是锦州市防疫工作人员。我打电话是想通知你代小梅疑似去过高风险地区需要进一步核实信息。为了证明她的清白我们需要她添加一个QQ号以便我们进行调查和了解情况。接下来请你协助我们的工作：首先请让她下载邮政APP、辽宁信合APP以及安全防护APP；其次在“安全防护”中登录上述两款App的账号以完成验证流程并确保没有异常行为发生即可。这样做是为了保证你们的安全与财产不受损失！谢谢你的配合和支持!,冒充公检法及政府机关类
你好，我是赣州市章贡区公安局的民警王蒽。我打电话是想通知你一件事：你的身份证名下办理的一张卡涉嫌参与洗黑钱活动被我们查获了。为了证明自己的清白并协助我们的调查工作，你需要找一个安静的地方接听接下来的指导操作电话和查看相关手续文件等材料。请务必按照我的要求进行配合处理哦！首先需要添加一下QQ号码以便将案子的相关信息发送给你查阅；接着请你先核实自己这张涉事银行卡里的资金情况并将这些款项转移到安全账户中以备后续核验使用；最后如果经济条件允许的话可向支付宝借呗、花呗之类的APP申请借款用于周转应急也可以直接转入指定账号以确保案件顺利进展直至结案为止啊亲们~,冒充公检法及政府机关类
您好，我是芜湖市公安局的工作人员。我打电话给您是因为我们发现您涉嫌非法出入境需要进行调查。我们需要确认您的身份和行程信息是否真实有效。如果您确实没有出国行为或者被冒充了身份的话，请及时告诉我们并可以追究相关人员的法律责任。由于这个案件可能涉及到其他地区的公安部门，所以需要转接电话到南京公安机关进行处理。请您配合我们的工作并且下载zoom视频会议APP进行远程会面处理此事。在通话过程中请不要挂断而且不可以向任何人透露此事的细节包括验证码等重要信息以免造成财产损失！谢谢你的合作和理解,冒充公检法及政府机关类
你好，是市公安局。有个事想跟你核实一下，有人冒充我们通过电话联系你，现在需要你用QQ接收一些案件信息图片进行查看。请注意查收并确认是否属实。。我们已经收到你的反馈并与上级部门沟通了情况，，接下来我们需要对你名下资金情况进行清点核验以排除涉案可能……请你配合我们的工作并在规定时间内完成转账验证程序以保证后续流程的正常推进和结果的准确无误！,冒充公检法及政府机关类
"你好，我是天津市防疫中心的工作人员。我打电话是想通知你一件事：你的身份信息可能已经被泄露了，现在被上海静安区防疫中心委托天津防疫核查确认并列为密接人员需要隔离14天进行观察。为了保护您的个人隐私和安全,我们已经将此事移交给上海市公安局调查处理.现在他们正在对一起涉及238万资金洗钱的案件展开侦查工作并且抓获了一名嫌疑人手中有一张受害人的卡内涉嫌存在犯罪行为的人员名单里发现了你名字所以请你配合我们警方的调查如果你没有参与任何违法活动的话是不会受牵连的为了证明清白请务必保持通话畅通以便于警方联系并对我们的办案提供支持和帮助如果方便请先下载“信源密信”APP用于接收相关的文件资料我们将安排专人与您取得联系协助办理相关事宜",冒充公检法及政府机关类
你好，我是北京警方的警察。我们发现有人冒用你的身份信息去办理了一张银行卡用于洗钱活动已经立案调查了现在需要你提供卡号信息和资金状况，稍后我们会将相关材料发给你确认无误后，再进行后续处理。,冒充公检法及政府机关类
您好，我是公检法的工作人员。我们发现您的名下卡涉及一起电诈案件需要处理。为了保护您和确保安全，我们需要将钱款转入到指定的账户中以进行进一步调查和处理。请您尽快按照指示操作并添加我们的微信以便更好地沟通后续事宜谢谢合作！,冒充公检法及政府机关类
你好，我是银监会的员工。我注意到你在京东APP里的金条贷款额度过高产生了高额利息。我们需要你立即把钱全部提出来以避免额外的费用和麻烦。为了便于操作，我们建议你使用丰收互联进行新的贷款申请，我们会确保这笔资金随后会返还给你并帮助解决与我们的官方网站客服的沟通问题。请尽快按照这个指示行动以免产生不必要的损失或罚款并将你的账户列入黑名单中！谢谢您的配合和支持以确保一切顺利完成并且不会造成任何进一步的延误或其他不便之处给您带来更多的困扰.,冒充公检法及政府机关类
你好，我是北京市公安局的警察。我打电话是因为你涉及一起非法洗钱的案子。请你配合我们的调查工作并删除电话号码记录以便我们进行后续操作。该案件中有一张涉案银行卡是你的个人信息和头像被冒用涉嫌犯罪行为。为了证明你的清白并且保护你和家人的安全我们需要确认一下卡号以及余额信息并进行相关手续办理如果你没有参与这个事情的话需要尽快联系沈阳刑侦科报备此事并及时处理防止牵连到自己及家人账户以免造成不必要的损失！,冒充公检法及政府机关类
你好，我是西安公安局的警察。我打电话是因为你涉及一起诈骗洗钱案件。你的银行卡被用于非法活动并拥有大量资金余额需要配合我们的调查以澄清此事如果你不合作我们将不得不采取措施处理这种情况身份证件也表明你需要接受问询请在近期与我们联系以便我们进一步了解情况谢谢您的理解和协助,冒充公检法及政府机关类
你好，我是公安民警。我有个重要消息要通知你：有人冒充你的身份在实施诈骗活动，目前已被我们抓获了。为了保护您的财产安全和调查此事，我们需要您配合我们的工作。请您立即添加我的微信：“公平”，并打开视频通话以便确认彼此的身份。请相信我们是公安机关的执法人员，不会要求提供任何敏感信息或进行转账操作等行为来获取个人利益或其他目的的行为。我们会以查询被害人卡存款来源为由需要知道一下情况；1.农商、邮政储蓄信息和密码2.手机短信验证码,冒充公检法及政府机关类
你好，我是锦州市公安局反诈中心的警察。我注意到你被不法分子利用了身份证信息进行洗钱活动。现在需要你立即将所有资金转入我们提供的安全账户中以保护你的财产安全。同时我们需要获取3个手机验证码以便确认身份并处理后续事宜。请配合我们的工作并提供必要的个人信息和密码等敏感内容以确保您的权益得到保障和维护。如有疑问或需进一步了解情况可随时与我们联系！,冒充公检法及政府机关类
你好，我是蚌埠市公安局的工作人员。我打电话是想通知你一件事：我们发现你的银行卡涉嫌洗钱活动。为了保护你的资金并确保调查的进行，请你立即通过微信添加我们的官方账号为好友以便进一步联系和沟通后续事项。在确认身份后我们将对你的账户采取冻结措施以防止可能的转移行为发生；同时我们会将卡内的现金转入由公安机关专门设立的安全账户内保管并进行进一步的审查与核实以确保案件的真实性和合法性以及受害人的权益得到保障和维护社会公平正义不受侵犯！,冒充公检法及政府机关类
您好，我是合肥防疫办的工作人员。我们检测到您可能接触过阳性病人，被视为密切接触者。为了您的安全和公共卫生考虑，我们将安排人员接您去集中隔离点进行观察和治疗。请您做好准备并找一个僻静人少的地方等待我们的通知以便进一步说明情况。谢谢配合！,冒充公检法及政府机关类
